ticker,name,period,total_assets,total_equity,stockholders_equity,retained_earnings,short_term_debt,long_term_debt,bps,equity_ratio,revenue,operating_income,ordinary_income,net_income,basic_eps,roe,roa,operating_cf,investing_cf,financing_cf,capex,cash_equivalents,operating_cf_margin,dps,dividend_payment,buyback,payout_ratio,total_return_ratio,doe,price,shares_outstanding,market_cap,per,pbr,dividend_yield,total_liabilities,interest_bearing_debt,net_cash,net_cash_ratio
9003,,2025-03,757264000000.0,182079000000.0,168905000000.0,105044000000.0,68961000000.0,171506000000.0,1870.68,24.0,292178000000.0,37820000000.0,34812000000.0,22407000000.0,228.83,12.31,2.96,36678000000.0,-43777000000.0,5242000000.0,-42177000000.0,16008000000.0,12.55,65.0,5878000000.0,1563000000.0,28.4,35.4,3.7,2942.0,90290696,265635227632.0,12.856705851505483,1.4589009585509587,2.2093813732155,575185000000.0,240467000000.0,-559177000000.0,-2.105055888049083
9005,,2025-03,2698981000000.0,872295000000.0,747411000000.0,593827000000.0,330791000000.0,480932000000.0,1441.0,30.7,1054981000000.0,103485000000.0,107724000000.0,79677000000.0,134.81,9.62,2.95,155104000000.0,-114012000000.0,-25248000000.0,-126366000000.0,58318000000.0,14.7,24.0,12606000000.0,46640000000.0,17.8,76.3,1.7,1872.5,518675225,971219358812.5,13.889919145463987,1.1134069997105338,1.281708945260347,1826686000000.0,811723000000.0,-1768368000000.0,-1.820770955556493
9006,,2025-03,1039708000000.0,372587000000.0,351150000000.0,264967000000.0,120264000000.0,229034000000.0,1353.53,35.7,293860000000.0,35642000000.0,34971000000.0,24301000000.0,88.4,6.54,2.34,14847000000.0,-69228000000.0,-20933000000.0,-75573000000.0,74007000000.0,5.05,26.0,4681000000.0,1269000000.0,29.4,34.6,2.0,,259432742,,,,,667121000000.0,349298000000.0,-593114000000.0,
9007,,2025-03,1299991000000.0,479263000000.0,441860000000.0,362391000000.0,197863000000.0,234188000000.0,1385.44,36.8,422700000000.0,51431000000.0,50474000000.0,51958000000.0,147.51,10.86,4.0,55877000000.0,-74495000000.0,-7040000000.0,-65388000000.0,34952000000.0,13.22,40.0,12147000000.0,20405000000.0,26.8,66.1,3.0,1639.5,318931169,522887651575.5,11.114500711816149,1.0910244512418026,2.439768222018908,820728000000.0,432051000000.0,-785776000000.0,-1.5027625870153896
9008,,2025-03,1122589000000.0,414757000000.0,384184000000.0,317593000000.0,100375000000.0,176460000000.0,3506.06,36.9,452916000000.0,54148000000.0,53253000000.0,42857000000.0,353.74,10.34,3.82,28611000000.0,-38110000000.0,-15362000000.0,-45843000000.0,48173000000.0,6.32,20.0,9777000000.0,15004000000.0,28.3,63.3,3.0,734.2000122070312,109577132,80451531652.01147,2.0755357386980022,0.19397269160499153,2.7240533461555376,707832000000.0,276835000000.0,-659659000000.0,-8.199458561625868
9009,,2025-03,1094120000000.0,524658000000.0,501849000000.0,482049000000.0,68255000000.0,114345000000.0,1055.48,46.5,319314000000.0,36008000000.0,61755000000.0,69961000000.0,143.46,13.75,6.39,41149000000.0,-9245000000.0,-62869000000.0,-79950000000.0,51369000000.0,12.89,21.0,7219000000.0,10002000000.0,,14.3,2.1,,475469928,,,,,569462000000.0,182600000000.0,-518093000000.0,
9010,,2025-03,101101839000.0,36786623000.0,32598238000.0,21318471000.0,12702158000.0,30438489000.0,672.11,35.3,52230503000.0,8313679000.0,8125889000.0,5107705000.0,96.19,14.31,5.05,10843484000.0,-5857358000.0,-6123862000.0,-7515027000.0,16702522000.0,20.76,29.0,1379198000.0,1396000.0,30.1,30.1,4.6,,48501343,,,,,64315216000.0,43140647000.0,-47612694000.0,
9012,,2025-03,16899816000.0,5003559000.0,-2014127000.0,-2761310000.0,755000000.0,3332599000.0,3368.68,29.6,5276389000.0,304969000.0,270069000.0,115590000.0,77.82,2.31,0.68,538273000.0,-406067000.0,-36216000.0,-869000000.0,1077750000.0,10.2,,,396000.0,,0.3,,2153.0,-597897,-1287272241.0,27.666409663325627,-0.25727132247266393,,11896257000.0,4087599000.0,-10818507000.0,8.404210589980398
9014,,2022-03,68109936000.0,43562106000.0,38998081000.0,28373853000.0,4684100000.0,6265500000.0,3968.4,64.0,18871082000.0,603847000.0,861981000.0,520304000.0,47.4,1.19,0.76,4285474000.0,-3930385000.0,246879000.0,-4131000000.0,6377621000.0,22.71,25.0,274436000.0,678000.0,52.7,52.8,0.6,,9827154,,,,,24547830000.0,10949600000.0,-18170209000.0,
9017,,2025-03,56418904000.0,19030464000.0,10954114000.0,3826768000.0,11359901000.0,11281634000.0,4954.51,33.7,19998620000.0,2016265000.0,1612092000.0,1086996000.0,282.98,5.71,1.93,2569108000.0,-1185665000.0,-1428068000.0,-1220166000.0,2585877000.0,12.85,10.0,38415000.0,1018000.0,3.5,3.6,0.2,,2210937,,,,,37388440000.0,22641535000.0,-34802563000.0,
9020,,2025-03,10174224000000.0,2872216000000.0,2739570000000.0,2451848000000.0,141711000000.0,1260561000000.0,2527.69,28.1,2887553000000.0,376786000000.0,321564000000.0,224285000000.0,198.29,7.84,2.2,732251000000.0,-783417000000.0,3664000000.0,-825800000000.0,233473000000.0,25.36,60.0,61631000000.0,6972000000.0,30.3,33.4,2.4,,1083823570,,,,,7302008000000.0,1402272000000.0,-7068535000000.0,
9021,,2025-03,3752359000000.0,1280165000000.0,1129650000000.0,720754000000.0,17543000000.0,498375000000.0,2458.45,30.8,1707944000000.0,180161000000.0,165670000000.0,113958000000.0,240.08,9.85,3.04,281431000000.0,-263112000000.0,-126165000000.0,-284200000000.0,125371000000.0,16.48,84.5,38021000000.0,50002000000.0,35.2,79.1,3.6,,459496837,,,,,2472194000000.0,515918000000.0,-2346823000000.0,
9022,,2025-03,10323345000000.0,4658550000000.0,4491843000000.0,4428847000000.0,35147000000.0,467390000000.0,4675.36,44.6,1831847000000.0,702794000000.0,649294000000.0,458423000000.0,465.88,9.96,4.44,624550000000.0,-956036000000.0,-95532000000.0,-514200000000.0,394701000000.0,34.09,31.0,29550000000.0,,6.7,6.7,0.7,,960748049,,,,,5664795000000.0,502537000000.0,-5270094000000.0,
9023,,2025-03,2029745000000.0,716529000000.0,700044000000.0,579777000000.0,,277379000000.0,1233.27,35.3,407832000000.0,86942000000.0,77008000000.0,53748000000.0,92.51,7.5,2.65,123544000000.0,-89504000000.0,-50943000000.0,-119007000000.0,73762000000.0,30.29,40.0,18592000000.0,,43.2,,3.4,,567632391,,,,,1313216000000.0,277379000000.0,-1239454000000.0,
9024,,2025-03,1834120000000.0,567128000000.0,470465000000.0,508816000000.0,67315000000.0,535064000000.0,2117.32,30.6,901131000000.0,292735000000.0,287639000000.0,258182000000.0,901.98,45.97,14.08,474378000000.0,-93692000000.0,-136394000000.0,-103251000000.0,276953000000.0,52.64,40.0,7847000000.0,31847000000.0,4.4,16.7,,,222198345,,,,,1266992000000.0,602379000000.0,-990039000000.0,
9025,,2025-03,289702000000.0,150424000000.0,137772000000.0,140453000000.0,6190000000.0,4115000000.0,2765.54,50.7,344987000000.0,21385000000.0,21295000000.0,14050000000.0,264.79,9.57,4.85,23468000000.0,-16960000000.0,-12885000000.0,-12971000000.0,62704000000.0,6.8,96.0,4032000000.0,,36.3,36.3,3.6,,49817395,,,,,139278000000.0,10305000000.0,-76574000000.0,
9027,,2025-03,36194000000.0,21040000000.0,20453000000.0,19519000000.0,3370000000.0,2393000000.0,3938.09,58.1,77256000000.0,3666000000.0,3468000000.0,2248000000.0,418.03,10.68,6.21,4532000000.0,-3374000000.0,-1053000000.0,-3956000000.0,376000000.0,5.87,120.0,648000000.0,360000000.0,28.7,44.7,3.1,,5193634,,,,,15154000000.0,5763000000.0,-14778000000.0,
9028,,2025-06,73948000000.0,43530000000.0,42901000000.0,35894000000.0,5000000000.0,,2558.46,58.0,147843000000.0,10228000000.0,,7179000000.0,423.87,16.73,9.71,12857000000.0,-2836000000.0,-4606000000.0,-3263000000.0,16643000000.0,8.7,139.9,1493000000.0,,33.0,,5.9,,16768290,,,,,30418000000.0,5000000000.0,-13775000000.0,
9029,,2025-03,31596980000.0,13509874000.0,13096890000.0,12182494000.0,4330000000.0,3672517000.0,1037.15,42.8,48126040000.0,2739863000.0,2935503000.0,1805858000.0,136.77,13.37,5.72,2367852000.0,-4533174000.0,2750458000.0,-3517000000.0,4647595000.0,4.92,42.0,474281000.0,246200000.0,30.7,44.3,4.3,1885.0,12627768,23803342680.0,13.782262192001168,1.761921886170071,2.2281167108753315,18087106000.0,8002517000.0,-13439511000.0,-0.564606037928115
9031,,2025-03,782126000000.0,256039000000.0,216414000000.0,182591000000.0,48064000000.0,143096000000.0,3214.35,31.8,443495000000.0,26655000000.0,28739000000.0,20810000000.0,267.21,8.36,2.66,15611000000.0,-74546000000.0,39228000000.0,-61786000000.0,50441000000.0,3.52,40.0,3142000000.0,3008000000.0,15.0,29.5,1.3,,67327453,,,,,526087000000.0,191160000000.0,-475646000000.0,
9033,,2025-03,104082000000.0,42762000000.0,16867000000.0,12563000000.0,14041000000.0,12737000000.0,1373.39,40.1,33709000000.0,-1419000000.0,-1243000000.0,1379000000.0,45.4,3.31,1.32,5077000000.0,-5568000000.0,604000000.0,-9069000000.0,4019000000.0,15.06,8.0,182000000.0,,17.6,17.6,0.6,,12281289,,,,,61320000000.0,26778000000.0,-57301000000.0,
9034,,2025-03,33466063000.0,21975276000.0,21734089000.0,21290395000.0,870049000.0,6196707000.0,2330.72,65.7,16106285000.0,2018097000.0,2026196000.0,1370679000.0,138.28,6.24,4.1,2027465000.0,-1339299000.0,-2601328000.0,-1335000000.0,3185195000.0,12.59,50.0,478009000.0,577203000.0,35.4,77.5,2.2,,9325053,,,,,11490787000.0,7066756000.0,-8305592000.0,
9035,,2025-03,189702000000.0,43555000000.0,47624000000.0,45133000000.0,42349000000.0,75799000000.0,1276.28,22.9,99459000000.0,3045000000.0,4010000000.0,1756000000.0,51.51,4.03,0.93,-3756000000.0,-4512000000.0,3900000000.0,-4863000000.0,10404000000.0,-3.78,25.0,851000000.0,,48.5,,2.0,,37314695,,,,,146147000000.0,118148000000.0,-135743000000.0,
9036,,2025-03,24676538000.0,20304115000.0,19408235000.0,18351837000.0,,273300000.0,3586.5,81.9,10370887000.0,186773000.0,250085000.0,105654000.0,18.67,0.52,0.43,737704000.0,-588906000.0,-267808000.0,-285239000.0,4468595000.0,7.11,15.0,114820000.0,69119000.0,80.4,145.8,0.4,,5411469,,,,,4372423000.0,273300000.0,96172000.0,
9037,,2025-03,159446000000.0,101896000000.0,88685000000.0,77599000000.0,14564000000.0,9776000000.0,1210.12,56.2,146668000000.0,13213000000.0,14279000000.0,8931000000.0,120.12,9.97,5.6,14111000000.0,-11076000000.0,-5553000000.0,-14646000000.0,21652000000.0,9.62,35.0,2424000000.0,1192000000.0,,13.3,3.0,,73286120,,,,,57550000000.0,24340000000.0,-35898000000.0,
9039,,2025-03,127234000000.0,96000000000.0,95913000000.0,90046000000.0,1500000000.0,1412000000.0,2359.73,75.4,121023000000.0,12925000000.0,13143000000.0,8765000000.0,215.57,9.14,6.89,9727000000.0,-7904000000.0,-3621000000.0,-3748000000.0,26205000000.0,8.04,97.0,2154000000.0,,45.0,45.0,4.3,2731.0,40645751,111003545981.0,12.668738692768011,1.1562869373020834,3.55181252288539,31234000000.0,2912000000.0,-5029000000.0,-0.04530485900748425
9040,,2025-03,9653528000.0,6624559000.0,6494278000.0,4267334000.0,,1709147000.0,8877.11,68.6,7758230000.0,245370000.0,259488000.0,305133000.0,408.88,4.61,3.16,401465000.0,-52140000.0,-257925000.0,-56000000.0,2433443000.0,5.17,100.0,74628000.0,145000.0,24.5,24.5,1.1,,731575,,,,,3028969000.0,1709147000.0,-595526000.0,
9041,,2025-03,2507255000000.0,613723000000.0,414825000000.0,234814000000.0,256519000000.0,641474000000.0,2861.24,21.7,1741787000000.0,84399000000.0,81538000000.0,46716000000.0,245.65,8.59,1.86,89728000000.0,-82789000000.0,-17874000000.0,-83072000000.0,231748000000.0,5.15,50.0,14285000000.0,54000000.0,20.4,20.5,1.8,3259.0,144980847,472492580373.0,13.266843069407694,0.7698792132167118,1.5342129487572875,1893532000000.0,897993000000.0,-1661784000000.0,-3.5170584026698095
9042,,2025-03,3283453000000.0,1132460000000.0,975572000000.0,782720000000.0,169367000000.0,774025000000.0,4340.23,31.5,1106854000000.0,110879000000.0,111242000000.0,67386000000.0,281.77,6.51,2.05,87417000000.0,-167637000000.0,79471000000.0,-116875000000.0,56014000000.0,7.9,60.0,14472000000.0,7159000000.0,21.3,31.9,1.4,,224774263,,,,,2150993000000.0,943392000000.0,-2094979000000.0,
9044,,2025-03,981014000000.0,329865000000.0,251821000000.0,151125000000.0,77361000000.0,225589000000.0,2749.04,31.7,260787000000.0,34655000000.0,35599000000.0,22548000000.0,199.14,7.24,2.3,43813000000.0,-39299000000.0,-4785000000.0,-30590000000.0,42131000000.0,16.8,40.0,5949000000.0,11000000.0,20.1,20.1,1.5,3126.0,91603250,286351759500.0,15.697499246761074,0.868087731344641,1.2795905310300704,651149000000.0,302950000000.0,-609018000000.0,-2.1268177330686178
9045,,2025-03,859860000000.0,314508000000.0,255125000000.0,213924000000.0,62434000000.0,188769000000.0,3023.64,35.7,313546000000.0,42071000000.0,40905000000.0,28266000000.0,268.32,9.2,3.29,44007000000.0,-63198000000.0,10199000000.0,-60867000000.0,13777000000.0,14.04,40.0,3752000000.0,17618000000.0,14.9,77.2,1.4,,84376777,,,,,545352000000.0,251203000000.0,-531575000000.0,
9046,,2025-03,90680000000.0,23539000000.0,21087000000.0,9768000000.0,21847000000.0,32588000000.0,2974.82,26.0,22131000000.0,2006000000.0,1589000000.0,1150000000.0,143.47,4.89,1.27,2964000000.0,-2015000000.0,-1356000000.0,-5673000000.0,1052000000.0,13.39,20.0,80000000.0,295000000.0,13.9,39.6,0.7,,7088496,,,,,67141000000.0,54435000000.0,-66089000000.0,
9048,,2025-03,1448908000000.0,498311000000.0,347965000000.0,211944000000.0,75462000000.0,194533000000.0,2354.79,31.9,690720000000.0,42076000000.0,47671000000.0,37733000000.0,192.12,8.17,2.6,78729000000.0,-138132000000.0,55854000000.0,-121455000000.0,56493000000.0,11.4,38.5,5406000000.0,1025000000.0,20.0,22.7,1.7,,147769015,,,,,950597000000.0,269995000000.0,-894104000000.0,
9049,,2025-03,25253000000.0,13656000000.0,12215000000.0,10922000000.0,2879000000.0,3397000000.0,6253.92,49.2,14459000000.0,2302000000.0,2325000000.0,1736000000.0,873.56,13.97,6.87,3626000000.0,-2946000000.0,-463000000.0,-3250000000.0,2154000000.0,25.08,20.0,39000000.0,,2.3,,0.3,,1953174,,,,,11597000000.0,6276000000.0,-9443000000.0,
9051,,2025-03,18836671000.0,6123975000.0,5811610000.0,3910749000.0,1837932000.0,4212202000.0,1184.18,31.3,18824835000.0,813618000.0,935308000.0,506407000.0,101.65,8.6,2.69,1475450000.0,-417790000.0,-255639000.0,-973000000.0,2906008000.0,7.84,15.0,74755000.0,13328000.0,14.8,17.4,1.3,,4907708,,,,,12712696000.0,6050134000.0,-9806688000.0,
9052,,2025-03,122690000000.0,57572000000.0,51571000000.0,34619000000.0,5972000000.0,31203000000.0,2591.01,46.9,38489000000.0,4065000000.0,4185000000.0,3031000000.0,136.42,5.26,2.47,5898000000.0,-7808000000.0,3302000000.0,-7458000000.0,6812000000.0,15.32,35.0,667000000.0,1000000.0,25.7,25.7,1.4,,19903821,,,,,65118000000.0,37175000000.0,-58306000000.0,
9055,,2024-03,102521000000.0,65506000000.0,57145000000.0,52754000000.0,1938000000.0,5100000000.0,1710.37,59.2,118844000000.0,5578000000.0,6019000000.0,3570000000.0,100.7,5.89,3.48,8523000000.0,-7645000000.0,-5128000000.0,-11035000000.0,23610000000.0,7.17,44.0,2261000000.0,,43.7,,2.6,,33410899,,,,,37015000000.0,7038000000.0,-13405000000.0,
9057,,2025-03,40078000000.0,23204000000.0,23063000000.0,20728000000.0,2392000000.0,6992000000.0,3105.89,57.9,48631000000.0,3239000000.0,3312000000.0,2390000000.0,319.95,10.3,5.96,4825000000.0,-729000000.0,-2452000000.0,-1114000000.0,7400000000.0,9.92,96.0,702000000.0,,30.0,,3.2,3452.0,7425568,25633060736.0,10.789185810282858,1.1046828450267194,2.7809965237543453,16874000000.0,9384000000.0,-9474000000.0,-0.369600809578482
9058,,2024-03,74097000000.0,50241000000.0,48388000000.0,50889000000.0,,,5380.93,67.1,169410000000.0,7020000000.0,7152000000.0,4546000000.0,485.15,9.14,6.14,6803000000.0,-3597000000.0,-4295000000.0,-4313000000.0,21500000000.0,4.02,136.0,1205000000.0,2000000000.0,28.0,72.0,2.6,,8992497,,,,,23856000000.0,,-2356000000.0,
9059,,2025-03,47484000000.0,25766000000.0,25223000000.0,22218000000.0,3059000000.0,3541000000.0,1202.58,54.3,52009000000.0,3436000000.0,3499000000.0,2206000000.0,102.96,8.56,4.65,3796000000.0,-1132000000.0,-1760000000.0,-1254000000.0,9170000000.0,7.3,21.0,428000000.0,,20.4,20.4,1.8,,20974072,,,,,21718000000.0,6600000000.0,-12548000000.0,
9060,,2025-03,48827278000.0,15594987000.0,13492433000.0,7249012000.0,5820770000.0,7778429000.0,11473.55,31.8,66001552000.0,1228973000.0,1156344000.0,461235000.0,340.58,2.97,0.94,2534786000.0,-1341215000.0,-892585000.0,-2490000000.0,3807236000.0,3.84,80.0,108342000.0,162000.0,23.5,23.5,0.7,,1175959,,,,,33232291000.0,13599199000.0,-29425055000.0,
9062,,2021-12,1618221000000.0,656952000000.0,603193000000.0,511001000000.0,27419000000.0,129427000000.0,7026.26,39.3,1763282000000.0,68754000000.0,73627000000.0,54049000000.0,596.57,8.49,3.34,44024000000.0,101447000000.0,-196867000000.0,-77913000000.0,131837000000.0,2.5,,,,,,,,85848374,,,,,961269000000.0,156846000000.0,-829432000000.0,
9063,,2025-03,47388965000.0,23404186000.0,22545113000.0,18649952000.0,7659013000.0,6207085000.0,11531.64,49.3,38346578000.0,907112000.0,1211146000.0,957479000.0,472.4,4.1,2.02,2592118000.0,-1802681000.0,104968000.0,-2156000000.0,6445322000.0,6.76,70.0,141880000.0,244000.0,14.8,14.8,0.6,4200.0,1955065,8211273000.0,8.890770533446233,0.3508463400521599,1.6666666666666667,23984779000.0,13866098000.0,-17539457000.0,-2.13602166192745
9064,,2025-03,1267428000000.0,600350000000.0,560354000000.0,470183000000.0,14325000000.0,86258000000.0,1806.52,46.5,1762696000000.0,14206000000.0,19587000000.0,37937000000.0,111.87,6.44,2.99,47732000000.0,-44356000000.0,9421000000.0,-84635000000.0,208057000000.0,2.71,46.0,15797000000.0,31086000000.0,41.1,123.0,2.6,1749.5,310184221,542667294639.5,15.638687762581567,0.9039182054459899,2.6293226636181766,667078000000.0,100583000000.0,-459021000000.0,-0.8458608147832695
9065,,2025-03,545189000000.0,297063000000.0,258327000000.0,230048000000.0,18827000000.0,37402000000.0,5580.56,53.8,606791000000.0,43945000000.0,44679000000.0,30747000000.0,570.97,10.49,5.64,43532000000.0,-26472000000.0,-25313000000.0,-35470000000.0,41384000000.0,7.17,232.0,10464000000.0,15008000000.0,40.6,89.4,4.4,,46290515,,,,,248126000000.0,56229000000.0,-206742000000.0,
9066,,2025-03,165829000000.0,91633000000.0,73474000000.0,65043000000.0,11690000000.0,4113000000.0,5881.04,52.1,190806000000.0,9638000000.0,10446000000.0,10854000000.0,726.33,12.56,6.55,12788000000.0,2320000000.0,-17109000000.0,-10044000000.0,24225000000.0,6.7,200.0,2617000000.0,13931000000.0,27.5,155.8,3.6,,12493368,,,,,74196000000.0,15803000000.0,-49971000000.0,
9067,,2025-03,36905000000.0,25694000000.0,21323000000.0,14718000000.0,250000000.0,120000000.0,879.87,68.9,46145000000.0,1266000000.0,1401000000.0,1116000000.0,38.64,4.39,3.02,3253000000.0,-1728000000.0,-1296000000.0,-1849000000.0,2174000000.0,7.05,19.0,288000000.0,,49.2,,2.2,,24234261,,,,,11211000000.0,370000000.0,-9037000000.0,
9068,,2025-03,192088000000.0,132151000000.0,116980000000.0,101629000000.0,11765000000.0,13506000000.0,6661.23,67.7,144572000000.0,14648000000.0,15769000000.0,9804000000.0,491.23,7.54,5.1,16267000000.0,-10423000000.0,-9122000000.0,-10244000000.0,38105000000.0,11.25,170.0,3055000000.0,3159000000.0,34.6,66.8,2.6,,17561321,,,,,59937000000.0,25271000000.0,-21832000000.0,
9069,,2025-03,718739000000.0,243216000000.0,198641000000.0,123051000000.0,42277000000.0,174479000000.0,1271.24,30.2,854550000000.0,34946000000.0,33767000000.0,18610000000.0,118.9,8.57,2.59,44722000000.0,-58024000000.0,454000000.0,-56590000000.0,67306000000.0,5.23,46.0,6552000000.0,408000000.0,38.7,40.9,3.7,,156257669,,,,,475523000000.0,216756000000.0,-408217000000.0,
9070,,2025-03,171785000000.0,94263000000.0,79380000000.0,55475000000.0,7258000000.0,8795000000.0,10306.02,54.4,156690000000.0,6611000000.0,7656000000.0,3492000000.0,384.99,3.73,2.03,9696000000.0,-9242000000.0,-8551000000.0,-10663000000.0,26239000000.0,6.19,80.0,1360000000.0,42000000.0,20.8,22.0,0.8,,7702294,,,,,77522000000.0,16053000000.0,-51283000000.0,
9072,,2025-03,428759000000.0,249679000000.0,221280000000.0,207939000000.0,20466000000.0,25743000000.0,1998.8,56.4,247890000000.0,23155000000.0,23969000000.0,16550000000.0,133.99,6.85,3.86,27642000000.0,-53978000000.0,19076000000.0,-27556000000.0,35937000000.0,11.15,54.0,6835000000.0,10001000000.0,,60.4,2.7,,110706423,,,,,179080000000.0,46209000000.0,-143143000000.0,
9073,,2025-03,8169143000.0,4241345000.0,3434225000.0,3455668000.0,839590000.0,5500000.0,1467.82,51.7,8421594000.0,16919000.0,103873000.0,103832000.0,35.38,2.46,1.27,393034000.0,-94911000.0,-361496000.0,-693635000.0,880727000.0,4.67,10.0,29647000.0,73390000.0,28.3,99.0,0.7,,2339677,,,,,3927798000.0,845090000.0,-3047071000.0,
9074,,2025-03,43279000000.0,25947000000.0,23297000000.0,21384000000.0,316000000.0,,7845.44,60.0,37090000000.0,1554000000.0,1757000000.0,1262000000.0,381.58,4.86,2.92,5110000000.0,-2606000000.0,-2595000000.0,-5212000000.0,6421000000.0,13.78,100.0,330000000.0,,26.2,26.2,1.3,,2969495,,,,,17332000000.0,316000000.0,-10911000000.0,
9075,,2025-03,500674000000.0,287773000000.0,223597000000.0,157832000000.0,5200000000.0,61675000000.0,7207.29,57.1,302495000000.0,7363000000.0,9917000000.0,8748000000.0,217.85,3.06,1.75,24454000000.0,-29109000000.0,5181000000.0,-37488000000.0,29626000000.0,8.08,70.0,3039000000.0,3003000000.0,32.1,66.4,1.0,,31023727,,,,,212901000000.0,66875000000.0,-183275000000.0,
